DREAM: Document Recognition with Explicit Adaptive Memory,"Tianqi Zhao, Di Wu, Liangrui Peng, Yifan Huang, Kemeng Zhao, Shuo Li, Zhiyu Li, Yizhu Wang, Borui Jiang, Yuyang Li; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 2715-2724",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_DREAM_Document_Recognition_with_Explicit_Adaptive_Memory_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Zhao_DREAM_Document_Recognition_with_Explicit_Adaptive_Memory_CVPR_2026_paper.html,"Large multimodal models (LMMs) have shown promising performance for various document recognition tasks. How- ever , LMMs adopt implicit modeling, and the parameters lack interpretability. Inspired by recent advances in human memory and learning research, we propose anexplicit mul- tiscale prototype memorythat augments document recogni- tion models, explicitly modeling recurrent layout and stylistic patterns across different spatial resolutions. A Memory Re- trieval Mechanism enables local regions to sparsely attend to a few prototypes (e.g., image borders, tilted text); the retrieved compositional factors are concatenated with vi- sual features and passed to the decoder , providing explicit region-wise structural context. Prototype memory consolida- tion updates and stabilizes prototypes via attention-weighted exponential moving average (EMA) strategy, while sparsity and anti-collapse regularization promote selective activation. We further adopt hierarchical memory for multi-resolution encoding. The proposed DREAM module is a plug-and- play component, allowing seamless integration into various encoder-decoder architectures. We validate on two tasks including document recognition on public datasets and the self-built DreamDoc dataset, and handwriting recognition on the SCUT-HCCDoc and SCUT-EPT datasets. Experi- mental results show that the proposed method is effective. The DreamDoc dataset and main code are available at github.com/TianqiZhao-THU/DREAM. 1. Introduction"
YOSE: You Only Select Essential Tokens for Efficient DiT-based Video Object Removal,"Chenyang Wu, Lina Lei, Fan Li, Chunle Guo, Dehong Kong, Xinran Qin, Zhixin Wang, Mingming Cheng, Chongyi Li; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 32926-32935",https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_YOSE_You_Only_Select_Essential_Tokens_for_Efficient_DiT-based_Video_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_YOSE_You_Only_Select_Essential_Tokens_for_Efficient_DiT-based_Video_CVPR_2026_paper.html,"Recent advances in Diffusion Transformer (DiT)-based video generation technologies have shown impressive re- sults for video object removal. However, these methods still suffer from substantial inference latency. For instance, al- though MiniMax Remover achieves state-of-the-art visual quality, it operates at only around 10FPS, primarily due to dense computations over the entire spatiotemporal to- †Corresponding Author. ken space, even when only a small masked region actu- ally requires processing. In this paper, we presentYOSE, YouOnlySelectEssential Tokens, an efficient fine-tuning framework. YOSE introduces two key components: Batch Variable-length Indexing (BVI) and Diffusion Process Sim- ulator (DiffSim) Module. BVI is a differentiable dynamic indexing operator that adaptively selects essential tokens based on mask information, enabling variable-length to- ken processing across samples. DiffSim provides a diffu- sion process approximation mechanism for unmasked to- This CVPR paper is the Open Access version, provided by the Computer Vision Foundation. Except for this watermark, it is identical to the accepted version; the final published version of the proceedings is available on IEEE Xplore. 32926"
RHINO: Reconstructing Human Interactions with Novel Objects from Monocular Videos,"Lixin Xue, Chengwei Zheng, Georgios Paschalidis, Chen Guo, Manuel Kaufmann, Juan Zarate, Dimitrios Tzionas; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 13835-13845",https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_RHINO_Reconstructing_Human_Interactions_with_Novel_Objects_from_Monocular_Videos_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Xue_RHINO_Reconstructing_Human_Interactions_with_Novel_Objects_from_Monocular_Videos_CVPR_2026_paper.html,"Reconstructing people, objects, and their interactions in 3D is a long-standing and fundamental goal for intelligent sys- tems. Often the input is RGB video from a moving camera, making the task ill-posed; depth is ambiguous, humans and objects occlude each other, and camera and object motion entangle to create apparent motion. Most prior work ad- dresses humans or objects in isolation, ignoring their inter- play, or assumes known 3D shapes or cameras, which is im- practical for real-world applications. We develop RHINO (Reconstructing Human Interactions with Novel Objects), a novel three-step framework that recovers in 3D a hu- man, novel (unseen) manipulated object, and static scene in a common world frame from a monocular RGB video. First, we leverage 3D-aware foundation models to obtain cues that stabilize Structure-from-Motion (SfM) even for low-texture regions; this yields a coarse shape and apparent motion of a manipulated object from foreground pixels, and a coarse scene shape and camera motion from background pixels. Second, we estimate a human in the camera frame via an off-the-shelf method, and subtract the camera mo- tion from apparent motion to extract the object motion; this registers the human, object, and coarse scene shapes into a common world frame. Third, we refine shapes using a compositional neural field with per-component signed- distance fields. The latter further enables differentiable contact priors that attract surfaces while penalizing inte"
Geoint-R1: Formalizing Multimodal Geometric Reasoning with Dynamic Auxiliary Constructions,"Jingxuan Wei, Caijun Jia, Qi Chen, Honghao He, Linzhuang Sun, Conghui He, Lijun Wu, Bihui Yu, Cheng Tan; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 2547-2556",https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Geoint-R1_Formalizing_Multimodal_Geometric_Reasoning_with_Dynamic_Auxiliary_Constructions_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Wei_Geoint-R1_Formalizing_Multimodal_Geometric_Reasoning_with_Dynamic_Auxiliary_Constructions_CVPR_2026_paper.html,"Mathematical geometric reasoning is essential for scientific discovery and educational development, requiring precise logic and rigorous formal verification. While recent ad- vances in Multimodal Large Language Models (MLLMs) have improved reasoning tasks, existing models typically struggle with formal geometric reasoning, particularly when dynamically constructing and verifying auxiliary geo- metric elements. To address these challenges, we introduce Geoint-R1, a multimodal reasoning framework designed to generate formally verifiable geometric solutions from tex- tual descriptions and visual diagrams. Geoint-R1 uniquely integrates auxiliary elements construction, formal reason- ing represented via Lean4, and interactive visualization. To systematically evaluate and advance formal geometric reasoning, we propose the Geoint benchmark, comprising 1,885 rigorously annotated geometry problems across di- verse topics such as plane, spatial, and solid geometry. Each problem includes structured textual annotations, pre- cise Lean4 code for auxiliary constructions, and detailed solution steps verified by experts. Extensive experiments demonstrate that Geoint-R1 significantly surpasses existing multimodal and math-specific reasoning models, particu- larly on challenging problems requiring explicit auxiliary element constructions. 1. Introduction Mathematical geometric reasoning is fundamental for cog- nitive, educational, and scientific development, requiring * Corresponding"
Geometric Neural Distance Fields for Learning Human Motion Priors,"Zhengdi Yu, Simone Foti, Linguang Zhang, g921@gmail.com Meta Reality Labs, Amy Zhao, Cem Keskin, Stefanos Zafeiriou, Tolga Birdal; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 2232-2242",https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Geometric_Neural_Distance_Fields_for_Learning_Human_Motion_Priors_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Yu_Geometric_Neural_Distance_Fields_for_Learning_Human_Motion_Priors_CVPR_2026_paper.html,"We introduce Neural Riemannian Motion Fields (NRMF), a novel 3D generative human motion prior that enables robust, temporally consistent, and physically plausible 3D motion recovery. Unlike existing VAE or diffusion-based methods, our higher-order motion prior explicitly models the human motion in the zero level set of a collection of neu- ral distance fields (NDFs) corresponding to pose, transition (velocity), and acceleration dynamics. Our framework is rigorous in the sense that our NDFs are constructed on the product space of joint rotations, their angular velocities, and angular accelerations, respecting the geometry of the underlying articulations. We further introduce: (i) a novel adaptive-step hybrid algorithm for projecting onto the set of plausible motions, and (ii) a novel geometric integrator to “roll out” realistic motion trajectories during test-time- optimization and generation. Our experiments show signif- icant and consistent gains: trained on the AMASS dataset, NRMF remarkably generalizes across multiple input modal- ities and to diverse tasks ranging from denoising to motion in-betweening and fitting to partial 2D / 3D observations. 1. Introduction Motion is intrinsic to human experience. As humans, we are in perpetual motion, engaging with our surroundings in rich and diverse ways. Accurately recovering 3D human motion from sparse or noisy data is therefore not only a fundamen- tal challenge in computer vision, but also a critical enabler for a myr"
FARMER: Flow AutoRegressive Transformer over Pixels,"Guangting Zheng, Qinyu Zhao, Tao Yang, Fei Xiao, Zhijie Lin, Jie Wu, Jiajun Deng, Yanyong Zhang, Rui Zhu; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 25730-25741",https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_FARMER_Flow_AutoRegressive_Transformer_over_Pixels_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_FARMER_Flow_AutoRegressive_Transformer_over_Pixels_CVPR_2026_paper.html,"Directly modeling the explicit likelihood of the raw data dis- tribution is a key topic in the machine learning area, which achieves the scaling success in Large Language Models by autoregressive modeling. However , continuous AR model- ing over visual pixel data suffers from extremely long se- quences and high-dimensional spaces. In this paper , we present F ARMER, a novel end-to-end generative frame- work that uniﬁes Normalizing Flows (NFs) and Autore- gressive (AR) models for tractable likelihood estimation and high-quality image synthesis directly from raw pix- els. F ARMER employs an invertible autoregressive ﬂow to transform images into latent sequences, whose distribution is implicitly modeled by an autoregressive model. To ad- dress the redundancy and complexity in pixel-level mod- eling, we propose a self-supervised dimension reduction scheme that partitions NF latent channels into informative and redundant groups, enabling more effective and efﬁcient AR modeling. Furthermore, we design a one-step distilla- tion scheme to signiﬁcantly accelerate inference speed and introduce a resampling-based classiﬁer-free guidance algo- rithm to boost image generation quality. Extensive experi- ments demonstrate that F ARMER achieves competitive per- formance compared to existing pixel-based generative mod- els while providing exact likelihoods and scalable training. 1. Introduction Explicitly modeling a normalized likelihood P(x) over the high-dimensional data distributi"
IBISAgent: Reinforcing Pixel-Level Visual Reasoning in MLLMs for Universal Biomedical Object Referring and Segmentation,"Yankai Jiang, Qiaoru Li, Binlu Xu, Haoran Sun, Chao Ding, Junting Dong, Yuxiang Cai, Xuhong Zhang, Jianwei Yin; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 20996-21005",https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_IBISAgent_Reinforcing_Pixel-Level_Visual_Reasoning_in_MLLMs_for_Universal_Biomedical_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_IBISAgent_Reinforcing_Pixel-Level_Visual_Reasoning_in_MLLMs_for_Universal_Biomedical_CVPR_2026_paper.html,"Recent research on medical MLLMs has shifted its focus from image-level understanding to fine-grained, pixel-level comprehension. Although segmentation serves as the foun- dation for pixel-level understanding, existing approaches face two major challenges. First, they introduce implicit segmentation tokens and require joint fine-tuning of the MLLM and external pixel decoders, increasing the risk of catastrophic forgetting and limiting out-of-domain general- ization. Second, most methods rely on single-pass reason- ing and lack the ability to iteratively refine segmentation results. To overcome these limitations, we propose IBIS- Agent—a novel agentic MLLM that reformulates segmen- tation as a vision-centric, multi-step decision-making pro- cess. IBISAgent enables MLLMs to generate interleaved reasoning and text-based click actions, invoke segmentation tools, and produce high-quality masks without architectural modifications. We also design a two-stage training frame- work consisting of cold-start SFT and agentic RL with tai- lored, fine-grained rewards. Through iterative multi-turn visual reasoning, IBISAgent naturally facilitates mask re- finement and enhances robustness in complex medical re- ferring and reasoning segmentation tasks. Extensive experi- ments demonstrate that IBISAgent consistently outperforms both closed-source and open-source SOTA methods. 1. Introduction Multimodal large language models (MLLMs) has yielded notable advancements in developing powerf"
CCCaption: Dual-Reward Reinforcement Learning for Complete and Correct Image Captioning,"Zhijiang Tang, Linhua Wang, Jiaxin Qi, Weihao Jiang, Peng Hou, Anxiang Zeng, Jianqiang Huang; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 22153-22163",https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_CCCaption_Dual-Reward_Reinforcement_Learning_for_Complete_and_Correct_Image_Captioning_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Tang_CCCaption_Dual-Reward_Reinforcement_Learning_for_Complete_and_Correct_Image_Captioning_CVPR_2026_paper.html,"Image captioning remains a fundamental task for vi- sion–language understanding, yet ground-truth supervision still relies predominantly on human-annotated references. Because human annotations reflect subjective preferences and expertise, ground-truth captions are often incomplete or even incorrect, which in turn limits caption models. We argue that caption quality should be assessed by two ob- jective aspects: completeness (does the caption cover all salient visual facts?) and correctness (are the descriptions true with respect to the image?). To this end, we introduce CCCaption: a dual-reward reinforcement learning frame- work with a dedicated fine-tuning corpus that explicitly op- timizes these properties to generateComplete andCorrect Captions. For completeness, we use diverse LVLMs to dis- entangle the image into a set of visual queries, and reward captions that answer more of these queries, with a dynamic query sampling strategy to improve training efficiency. For correctness, we penalize captions that contain hallucina- tions by validating the authenticity of sub-caption queries, which are derived from the caption decomposition. Our symmetric dual-reward optimization jointly maximizes com- pleteness and correctness, guiding models toward captions that better satisfy these objective criteria. Extensive exper- iments across standard captioning benchmarks show con- sistent improvements, offering a principled path to training caption models beyond human-annotatio"
Virtual Nodes Guided Dynamic Graph Neural Network for Brain Tumor Segmentation with Missing Modalities,"Sha Tao, Jiao Pan, Yu Guo, Chao Yao; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 37528-37537",https://openaccess.thecvf.com/content/CVPR2026/papers/Tao_Virtual_Nodes_Guided_Dynamic_Graph_Neural_Network_for_Brain_Tumor_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Tao_Virtual_Nodes_Guided_Dynamic_Graph_Neural_Network_for_Brain_Tumor_CVPR_2026_paper.html,"Multimodal magnetic resonance imaging (MRI) is crucial for brain tumor segmentation, with many methods leverag- ing its four key modalities to capture complementary in- formation for effective sub-region analysis. However, the absence of several modalities is very common in practice, leading to severe performance degradation in existing full- modality segmentation methods. Limited by the structured data model, recent works often adopt a multi-stage train- ing strategy for full-modality and missing-modality scenar- ios, which increases training costs and inadequately ad- dresses the interference of miss. In this work, we propose a graph-based one-stage framework for robust brain tumor segmentation with missing modalities. Specifically, we in- troduce modality-specific virtual nodes that serve as sup- plementary information sources to compensate for missing modalities. To enhance model robustness against arbitrary modality combinations, we leverage the inherent flexibility of graph networks to devise a dynamic connection strat- egy. This mechanism dynamically adjusts the adjacency matrix based on modality availability, preserving benefi- cial information flow while mitigating interference effects caused by missing modalities. Furthermore, we introduce heterogeneous weight matrices to improve the graph net- work’s adaptability to multimodal scenarios. Extensive ex- periments on the BRATS-2018 and BRATS-2020 datasets demonstrate that our method outperforms the state-of-t"
LinVideo: A Post-Training Framework towards O(n) Attention in Efficient Video Generation,"Yushi Huang, Xingtong Ge, Ruihao Gong, Chengtao Lv, Jun Zhang; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 23398-23408",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_LinVideo_A_Post-Training_Framework_towards_On_Attention_in_Efficient_Video_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_LinVideo_A_Post-Training_Framework_towards_On_Attention_in_Efficient_Video_CVPR_2026_paper.html,"Video diffusion models (DMs) have enabled high-quality video synthesis, but their computation costs scale quadrat- ically with sequence length due to the nature of self- attention. While linear attention offers a more efﬁcient alternative, fully replacing quadratic attention demands costly pretraining. This is largely because linear attention lacks sufﬁcient expressiveness and struggles with the com- plex spatiotemporal dynamics inherent to video generation. In this paper , we present LIN VIDEO , an efﬁcient data-free post-training framework that replaces a target number of self-attention modules with linear attention while preserv- ing performance. First, we observe a signiﬁcant disparity in the replaceability of different layers. Instead of manual or heuristic choices, we frame layer selection as a binary clas- siﬁcation problem and propose a selective transfer , which automatically and progressively converts layers to linear at- tention with minimal performance impact. Additionally, to overcome the ineffectiveness and even inefﬁciency of exist- ing objectives in optimizing this challenge transfer process, we introduce an anytime distribution matching (ADM) ob- jective that aligns the distributions of samples across any timestep along the sampling trajectory. This objective is highly efﬁcient and recovers model performance. Extensive experiments show that LIN VIDEO achieves a 1.43–1.71→ speedup while preserving generation quality, and the 4-step distilled models fu"
Tell2Adapt: A Unified Framework for Source Free Unsupervised Domain Adaptation via Vision Foundation Model,"Yulong Shi, Shijie Li, Ziyi Li, Lin Qi; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 6941-6950",https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Tell2Adapt_A_Unified_Framework_for_Source_Free_Unsupervised_Domain_Adaptation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Shi_Tell2Adapt_A_Unified_Framework_for_Source_Free_Unsupervised_Domain_Adaptation_CVPR_2026_paper.html,"Source Free Unsupervised Domain Adaptation (SFUDA) is critical for deploying deep learning models across di- verse clinical settings. However, existing methods are typ- ically designed for low-gap, specific domain shifts and cannot generalize into a unified, multi-modalities, and multi-target framework, which presents a major barrier to real-world application. To overcome this issue, we in- troduce Tell2Adapt, a novel SFUDA framework that har- nesses the vast, generalizable knowledge of the Vision Foun- dation Model (VFM). Our approach ensures high-fidelity VFM prompts through Context-Aware Prompts Regulariza- tion (CAPR), which robustly translates varied text prompts into canonical instructions. This enables the generation of high-quality pseudo-labels for efficiently adapting the lightweight student model to target domain. To guaran- tee clinical reliability, the framework incorporates Visual Plausibility Refinement (VPR), which leverages the VFM’s anatomical knowledge to re-ground the adapted model’s predictions in target image’s low-level visual features, ef- fectively removing noise and false positives. We conduct one of the most extensive SFUDA evaluations to date, val- idating our framework across 10 domain adaptation direc- tions and 22 anatomical targets, including brain, cardiac, polyp, and abdominal targets. Our results demonstrate that Tell2Adapt consistently outperforms existing approaches, achieving SOTA for a unified SFUDA framework in medi- cal image"
Probing and Bridging Geometry-Interaction Cues for Affordance Reasoning in Vision Foundation Models,"Qing Zhang, Xuesong Li, Jing Zhang; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 2526-2536",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Probing_and_Bridging_Geometry-Interaction_Cues_for_Affordance_Reasoning_in_Vision_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Probing_and_Bridging_Geometry-Interaction_Cues_for_Affordance_Reasoning_in_Vision_CVPR_2026_paper.html,"What does it mean for a visual system to truly under- stand affordance? We argue that this understanding hinges on two complementary capacities: geometric perception, which identifies the structural parts of objects that enable interaction, and interaction perception, which models how an agent’s actions engage with those parts. To test this hy- pothesis, we conduct a systematic probing of Visual Foun- dation Models (VFMs). We find that models like DINO in- herently encode part-level geometric structures, while gen- erative models like Flux contain rich, verb-conditioned spa- tial attention maps that serve as implicit interaction priors. Crucially, we demonstrate that these two dimensions are not merely correlated but are composable elements of af- fordance. By simply fusing DINO’s geometric prototypes with Flux’s interaction maps in a training-free and zero- shot manner, we achieve affordance estimation competitive with weakly-supervised methods. This final fusion exper- iment confirms that geometric and interaction perception are the fundamental building blocks of affordance under- standing in VFMs, providing a mechanistic account of how perception grounds action. Our code will be available at: Probing and Bridging Affordance 1. Introduction Visual affordance describes how objects in a scene can be acted upon, serving as a bridge between visual perception and embodied action [10, 14, 30, 35]. By encoding af- fordance within visual representations, models can infer n"
Unifying Perception and Action: A Hybrid-Modality Pipeline with Implicit Visual Chain-of-Thought for Robotic Action Generation,"Xiangkai Ma, Lekai Xing, Han Zhang, Wenzhong Li, Sanglu Lu; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 22380-22390",https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Unifying_Perception_and_Action_A_Hybrid-Modality_Pipeline_with_Implicit_Visual_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Unifying_Perception_and_Action_A_Hybrid-Modality_Pipeline_with_Implicit_Visual_CVPR_2026_paper.html,"Vision-Language-Action (VLA) models built upon Chain-of- Thought (CoT) have achieved remarkable success in ad- vancing general-purpose robotic agents, owing to its sig- nificant perceptual comprehension. Recently, since text- only CoT struggles to adequately capture scene details in complex spatial environments, a highly promising strategy involves leveraging visual priors to guide robotic action generation. Nevertheless, these strategies face two inher- ent challenges: (i) a modality gap between visual observa- tions and low-level actions, and (ii) unstable training due to competing objectives between visual prediction and ac- tion generation. To address these challenges, we propose a Vision-Integrated Trajectory Alignment (VITA) framework that learns a shared discrete latent space for vision and action, enabling joint modeling of perception and motor control. VITA introduces a implicit visual CoT: autore- gressively generated tokens is simultaneously decoded into future frames predictions and robot actions, thereby in- ternalizing visual dynamics as an inductive bias for mo- tion planning. Extensive experiments on simulated and real-world environments demonstrate state-of-the-art per- formance. VITA improves 14.5%, 9.6% and 12.1% over ex- isting baselines on CALVIN, LIBERO and SimplerEnv. Fur- thermore, VITA attains an average success rate of 80.5% across six real-world tasks, demonstrating its potential as a generalist robotic manipulation model. 1. Introduction R"
The Devil Is in Gradient Entanglement: Energy-Aware Gradient Coordinator for Robust Generalized Category Discovery,"Haiyang Zheng, Nan Pu, Yaqi Cai, Teng Long, Wenjing Li, Nicu Sebe, Zhun Zhong; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 3563-3573",https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_The_Devil_Is_in_Gradient_Entanglement_Energy-Aware_Gradient_Coordinator_for_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_The_Devil_Is_in_Gradient_Entanglement_Energy-Aware_Gradient_Coordinator_for_CVPR_2026_paper.html,"Generalized Category Discovery (GCD) leverages labeled data to categorize unlabeled samples from known or un- known classes. Most previous methods jointly optimize su- pervised and unsupervised objectives and achieve promis- ing results. However , inherent optimization interference still limits their ability to improve further . Through quanti- tative analysis, we identify a key issue, i.e., gradient entan- glement, which 1) distorts supervised gradients and weak- ens discrimination among known classes, and 2) induces representation-subspace overlap between known and novel classes, reducing the separability of novel categories. To address this issue, we propose the Energy-Aware Gradient Coordinator (EAGC), a plug-and-play gradient-level mod- ule that explicitly regulates the optimization process. EAGC comprises two components: Anchor-based Gradient Align- ment (AGA) and Energy-aware Elastic Projection (EEP). AGA introduces a reference model to anchor the gradient directions of labeled samples, preserving the discrimina- tive structure of known classes against the interference of unlabeled gradients. EEP softly projects unlabeled gradi- ents onto the complement of the known-class subspace and derives an energy-based coefﬁcient to adaptively scale the projection for each unlabeled sample according to its de- gree of alignment with the known subspace, thereby reduc- ing subspace overlap without suppressing unlabeled sam- ples that likely belong to known classes. Experim"
MatAnyone 2: Scaling Video Matting via a Learned Quality Evaluator,"Peiqing Yang, Shangchen Zhou, Kai Hao, Qingyi Tao; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 37476-37485",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_MatAnyone_2_Scaling_Video_Matting_via_a_Learned_Quality_Evaluator_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_MatAnyone_2_Scaling_Video_Matting_via_a_Learned_Quality_Evaluator_CVPR_2026_paper.html,"Video matting remains limited by the scale and realism of existing datasets. While leveraging segmentation data can enhance semantic stability, the lack of effective boundary supervision often leads to segmentation-like mattes lack- ing fine details. To this end, we introduce a learned Mat- ting Quality Evaluator (MQE) that assesses semantic and boundary quality of alpha mattes without ground truth. It produces a pixel-wise evaluation map that identifies reli- able and erroneous regions, enabling fine-grained quality assessment. The MQE scales up video matting in two ways: (1) as an online matting-quality feedback during training to suppress erroneous regions, providing comprehensive su- pervision, and (2) as an offline selection module for data curation, improving annotation quality by combining the strengths of leading video and image matting models. This †Project lead. process allows us to build a large-scale real-world video matting dataset, VMReal, containing 28K clips and 2.4M frames. To handle large appearance variations in long videos, we introduce a reference-frame training strategy that incorporates long-range frames beyond the local win- dow for effective training. Our MatAnyone 2 achieves state- of-the-art performance on both synthetic and real-world benchmarks, surpassing prior methods across all metrics. 1. Introduction Video matting (VM) has gained increasing attention for its broad applications in visual effects and video editing. De- spite recent adv"
IF-Bench: Benchmarking and Enhancing MLLMs for Infrared Images with Generative Visual Prompting,"Tao Zhang, Yuyang Hong, Yang Xia, Kun Ding, Zeyu Zhang, Ying Wang, Shiming Xiang, Chunhong Pan; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 8205-8215",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_IF-Bench_Benchmarking_and_Enhancing_MLLMs_for_Infrared_Images_with_Generative_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_IF-Bench_Benchmarking_and_Enhancing_MLLMs_for_Infrared_Images_with_Generative_CVPR_2026_paper.html,"Recent advances in multimodal large language models (MLLMs) have led to impressive progress across various benchmarks. However , their capability in understanding infrared images remains unexplored. To address this gap, we introduce IF-Bench, the ﬁrst high-quality benchmark designed for evaluating multimodal understanding of in- frared images. IF-Bench consists of 499 images sourced from 23 infrared datasets and 680 carefully curated vi- sual question-answer pairs, covering 10 essential dimen- sions of image understanding. Based on this benchmark, we systematically evaluate over 40 open-source and closed- source MLLMs, employing cyclic evaluation, bilingual as- sessment, and hybrid judgment strategies to enhance the reliability of the results. Our analysis reveals how model scale, architecture, and inference paradigms affect infrared image comprehension, providing valuable insights for this area. Furthermore, we propose a training-free genera- tive visual prompting ( GenViP) method, which leverages advanced image editing models to translate infrared im- ages into semantically and spatially aligned RGB counter- parts, thereby mitigating domain distribution shifts. Exten- sive experiments demonstrate that our method consistently yields signiﬁcant performance improvements across a wide range of MLLMs. The benchmark and code are available at https://github.com/casiatao/IF-Bench. 1. Introduction Recently, multimodal large language models (MLLMs) such as GPT-4o [ 18], Gemi"
DENALI: A Dataset Enabling Non-Line-of-Sight Spatial Reasoning with Low-Cost LiDARs,"Nikhil Behari, Diego Rivero, Luke Apostolides, Suman Ghosh, Paul Pu Liang, Ramesh Raskar; Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2026, pp. 3046-3055",https://openaccess.thecvf.com/content/CVPR2026/papers/Behari_DENALI_A_Dataset_Enabling_Non-Line-of-Sight_Spatial_Reasoning_with_Low-Cost_LiDARs_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/content/CVPR2026/html/Behari_DENALI_A_Dataset_Enabling_Non-Line-of-Sight_Spatial_Reasoning_with_Low-Cost_LiDARs_CVPR_2026_paper.html,"Consumer LiDARs in mobile devices and robots typically output a single depth value per pixel. Yet internally, they record full time-resolved histograms containing direct and multi-bounce light returns; these multi-bounce returns en- code rich non-line-of-sight (NLOS) cues that can enable perception of hidden objects in a scene. However , severe hardware limitations of consumer LiDARs make NLOS re- construction with conventional methods difﬁcult. In this work, we motivate a complementary direction: enabling NLOS perception with low-cost LiDARs through data- driven inference. We present DENALI, the ﬁrst large-scale real-world dataset of space–time histograms from low-cost LiDARs capturing hidden objects. We capture time-resolved LiDAR histograms for 72,000 hidden-object scenes across diverse object shapes, positions, lighting conditions, and spatial resolutions. Using our dataset, we show that con- sumer LiDARs can enable accurate, data-driven NLOS per- ception. We further identify key scene and modeling factors that limit performance, as well as simulation-ﬁdelity gaps that hinder current sim-to-real transfer , motivating future work toward scalable NLOS vision with consumer LiDARs. 1. Introduction Every time you take a photo 1, your phone shoots out a grid of lasers in rapid succession. Silently, your phone is using light-detection and ranging (LiDAR) to measure the depth of the scene; this LiDAR-based depth helps improve auto- focus, portrait-mode separation, and au"
